id,SMILES,Tg,FFV,Tc,Density,Rg,smiles_can
1813912008,*OC(COC(=O)c1c(F)c(F)c(-c2c(F)c(F)c(C(*)=O)c(F)c2F)c(F)c1F)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.35000272,,,,*OC(COC(=O)c1c(F)c(F)c(-c2c(F)c(F)c(C(*)=O)c(F)c2F)c(F)c1F)COc1ccc(N=Nc2ccc(C#N)cc2)cc1
1813959998,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)CC(=O)N(*)C5=S)cc4)cc3)cc2)cc1,,0.37421708,,,,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)CC(=O)N(*)C5=S)cc4)cc3)cc2)cc1
1814261052,*CCC(=O)N*,,0.28900346,,,,*CCC(=O)N*
1814313694,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCC)cc1,,0.33911271,,,,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCC)cc1
1814513311,*CC(*)(C)C(=O)OCc1ccccc1,,0.34737998,0.1755,1.051885651,12.3992761,*CC(*)(C)C(=O)OCc1ccccc1
1814521184,*CC(*)(C)C(=O)OCCO[N+](=O)[O-],,0.49559463,,,,*CC(*)(C)C(=O)OCCO[N+](=O)[O-]
1814522046,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(CCCC)c2)cc1CCCC,,0.39067771,,,,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(CCCC)c2)cc1CCCC
1814526307,*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)c4C3=O)cc2)cc1,,0.36618707,,,,*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)c4C3=O)cc2)cc1
1814705967,*CCCC1(C)CCN(C(=O)CCC(=O)N2CCC(*)(C)CC2)CC1,,0.34856982,,,,*CCCC1(C)CCN(C(=O)CCC(=O)N2CCC(*)(C)CC2)CC1
1814831585,*Nc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c1N*,,0.36099506,,,,*Nc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c1N*
1814888987,*CCN(*)C(=O)c1cc(F)ccc1F,,0.34543558,,,,*CCN(*)C(=O)c1cc(F)ccc1F
1815199784,*Oc1ccc(C2(c3ccc(OC(=O)CCC(*)=O)cc3)c3cc(OC)ccc3-c3ccc([N+](=O)[O-])cc32)cc1,,0.36261779,,,,*Oc1ccc(C2(c3ccc(OC(=O)CCC(*)=O)cc3)c3cc(OC)ccc3-c3ccc([N+](=O)[O-])cc32)cc1
1815220094,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)c([N-][N+]#N)c1,196.3053138,,,,,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)c([N-][N+]#N)c1
1815368241,*NCCCNCCCCNCCCN*,,0.34373829,,,,*NCCCNCCCCNCCCN*
1815372590,*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,,0.36845122,,,,*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1
1815391317,*c1ccc(C2(c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc(*)cc(-c8ccccc8)c7c6)ccc5n4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,,0.46820776,,,,*c1ccc(C2(c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc(*)cc(-c8ccccc8)c7c6)ccc5n4)cc3)c3ccccc3C(=O)c3ccccc32)cc1
1815514979,*Nc1ccc(C2(c3cc(CC)c(N*)c(CC)c3)c3ccccc3-c3ccccc32)cc1C,,0.38779866,,,,*Nc1ccc(C2(c3cc(CC)c(N*)c(CC)c3)c3ccccc3-c3ccccc32)cc1C
1815907027,*OP(=O)(Oc1ccccc1)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,,0.35305401,,,,*OP(=O)(Oc1ccccc1)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1
1816427508,*C(C#N)=Cc1cc(OCCCCCCCCCCCC)c(C=C(C#N)c2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1OC,,0.39567001,,,,*C(C#N)=Cc1cc(OCCCCCCCCCCCC)c(C=C(C#N)c2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1OC
1816536666,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)NC(=O)c6ccccc65)cc4)cc3)cc2)cc1,,0.37763456,,,,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)NC(=O)c6ccccc65)cc4)cc3)cc2)cc1
1816744100,*c1ccc(Sc2cc3c(cc2Sc2ccc(N4C(=O)C5C6C=CC(C7C(=O)N(*)C(=O)C67)C5C4=O)cc2)C(=O)N(CCN(C)C)C3=O)cc1,,0.3795624,,,,*c1ccc(Sc2cc3c(cc2Sc2ccc(N4C(=O)C5C6C=CC(C7C(=O)N(*)C(=O)C67)C5C4=O)cc2)C(=O)N(CCN(C)C)C3=O)cc1
1817213256,*Nc1cccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)c1N*,,0.34461865,,,,*Nc1cccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)c1N*
1817586753,*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,0.34919746,,,,*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1
1817646491,*CC(OO*)c1ccc(Br)cc1,,0.38242794,,,,*CC(OO*)c1ccc(Br)cc1
1817835124,*OC(F)(F)C(*)(F)F,,0.30466987,,,,*OC(F)(F)C(*)(F)F
1818051082,*Nc1ccc(Cc2cc(Cc3ccc(N*)c(Cc4ccc(N)cc4)c3)ccc2N)cc1,,0.35357307,,,,*Nc1ccc(Cc2cc(Cc3ccc(N*)c(Cc4ccc(N)cc4)c3)ccc2N)cc1
1818615314,*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,,0.33681395,,,,*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1
1818810158,*CCCCCCCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,,0.34707685,,,,*CCCCCCCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1
1819092687,*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1,122.4088725,,,,,*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1
1819263382,*c1ccc(OC(=O)c2cc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc(C(C)(C)C)c2)cc1,,0.37066817,,,,*c1ccc(OC(=O)c2cc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc(C(C)(C)C)c2)cc1
1819602456,*O[Si](C)(C)CCCC(=O)Oc1ccc(C=Nc2ccc(N=Cc3ccc(OC(=O)CCC[Si](*)(C)C)cc3)cc2)cc1,,0.38440001,,,,*O[Si](C)(C)CCCC(=O)Oc1ccc(C=Nc2ccc(N=Cc3ccc(OC(=O)CCC[Si](*)(C)C)cc3)cc2)cc1
1820587217,*Oc1ccc(NC(=O)c2ccc3cc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)ccc3c2)cc1,,0.37134443,,,,*Oc1ccc(NC(=O)c2ccc3cc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)ccc3c2)cc1
1820695762,*c1cccc(OCCCCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,0.35443636,,,,*c1cccc(OCCCCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1
1820800881,*Nc1ccc(C2(c3ccc(N*)c(C(C)C)c3)c3ccccc3-c3ccccc32)cc1C(C)C,,0.39538255,,,,*Nc1ccc(C2(c3ccc(N*)c(C(C)C)c3)c3ccccc3-c3ccccc32)cc1C(C)C
1820965288,*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1,,0.34218345,,,,*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1
1821594642,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,,0.36408469,,,,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1
1821776890,*Oc1c(F)c(F)c(-c2c(F)c(F)c(Oc3ccc(Cc4ccc(*)c(C=O)c4)cc3C=O)c(F)c2F)c(F)c1F,,0.35996186,,,,*Oc1c(F)c(F)c(-c2c(F)c(F)c(Oc3ccc(Cc4ccc(*)c(C=O)c4)cc3C=O)c(F)c2F)c(F)c1F
1822483719,*CCCCCNC(=O)CCCCCCCCCCCC(=O)N*,,,0.3545,0.943380242,21.69094086,*CCCCCNC(=O)CCCCCCCCCCCC(=O)N*
1822664278,*CC(*)c1ccc(O)c(OC)c1,,0.34066185,,1.031531368,14.62592281,*CC(*)c1ccc(O)c(OC)c1
1823153942,*C(=O)Nc1ccc(NC(=O)Nc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,0.33714284,,,,*C(=O)Nc1ccc(NC(=O)Nc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1
1823366229,*Oc1ccc(C(C)(CC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,194.1629808,,,,,*Oc1ccc(C(C)(CC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1
1823476334,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCCCCCCCCCC)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,0.37139047,,,,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCCCCCCCCCC)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O
1823522189,*N=P(N=P(N=S(*)(=O)NCCCCCC)(NCCCCCC)NCCCCCC)(NCCCCCC)NCCCCCC,,0.40482375,,,,*N=P(N=P(N=S(*)(=O)NCCCCCC)(NCCCCCC)NCCCCCC)(NCCCCCC)NCCCCCC
1823535687,*CCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,0.34954591,,,,*CCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1
1824329781,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,,0.37378543,,,,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1
1824700293,*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,,0.40921422,0.3795,0.864259855,13.46584828,*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC
1824932578,*Nc1ccc(C(C)(CCc2ccccc2)c2ccc(N*)cc2)cc1,,0.35015139,,,,*Nc1ccc(C(C)(CCc2ccccc2)c2ccc(N*)cc2)cc1
1825472814,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N5C(=O)c6ccc(*)cc6C5=O)cc3)C4=O)cc2)cc1,,0.36202552,,,,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N5C(=O)c6ccc(*)cc6C5=O)cc3)C4=O)cc2)cc1
1826128756,*CC(*)OC(=O)CCCCCCCCCCCCCCCCC,,,0.305,0.856119988,12.48057398,*CC(*)OC(=O)CCCCCCCCCCCCCCCCC
1826423349,*c1ccc(-c2ccc(-c3ccc(C(*)(CC)C(F)(F)F)cc3)cc2)cc1,,,0.236,0.989585625,22.38019563,*c1ccc(-c2ccc(-c3ccc(C(*)(CC)C(F)(F)F)cc3)cc2)cc1
1826581063,*Nc1cccc(/C=C2\c3ccccc3-c3ccc(N*)cc32)c1,,0.352832805,,,,*Nc1cccc(/C=C2\c3ccccc3-c3ccc(N*)cc32)c1
1826810455,*Nc1cccc2c(C)c3c(N*)cccc3c(C)c12,,0.33227337,,,,*Nc1cccc2c(C)c3c(N*)cccc3c(C)c12
1827057509,*CCCOCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,0.3420761,,,,*CCCOCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1
1827233180,*CCCCCCNC(=O)CCCCCCCC1C(CCCCCCCC(=O)N*)C=CC(CCCCCC)C1CCCCCCCC,,0.38088319,,,,*CCCCCCNC(=O)CCCCCCCC1C(CCCCCCCC(=O)N*)C=CC(CCCCCC)C1CCCCCCCC
1827383703,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)c(C)c4)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.36225344,,,,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)c(C)c4)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1
1827805083,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)cc2)cc1,,0.35708671,,,,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)cc2)cc1
1828252932,*Cc1ccccc1[Si](*)(c1ccccc1)c1ccccc1,,0.39224938,,,,*Cc1ccccc1[Si](*)(c1ccccc1)c1ccccc1
1828453397,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,145.3751112,,,,,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1
1828496288,*c1ccc(C(=O)NC(CC)COC(=O)c2ccc(N3C(=O)CC(SCCCCCSC4CC(=O)N(*)C4=O)C3=O)cc2)cc1,,0.34187681,,,,*c1ccc(C(=O)NC(CC)COC(=O)c2ccc(N3C(=O)CC(SCCCCCSC4CC(=O)N(*)C4=O)C3=O)cc2)cc1
1828551601,*OC1C(CO)OC(*)C(O)C1O,,0.29046872,,,,*OC1C(CO)OC(*)C(O)C1O
1828668618,*CCC(c1ccccc1)C(*)c1ccccc1,,0.40418065,,,,*CCC(c1ccccc1)C(*)c1ccccc1
1828961126,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,,0.37671926,,,,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)C4=O)cc3)cc2)cc1
1828973221,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(P(=O)(c6ccccc6)c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1,,0.35364817,,,,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(P(=O)(c6ccccc6)c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1
1828977072,*C(=O)c1ccc(N(*)CCCCC)cc1,,0.38487639,,,,*C(=O)c1ccc(N(*)CCCCC)cc1
1829411915,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)c3cc(OC)ccc3-c3ccc([N+](=O)[O-])cc32)cc1,,0.37589479,,,,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)c3cc(OC)ccc3-c3ccc([N+](=O)[O-])cc32)cc1
1829654817,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(Oc5cccc(Cc6cccc(*)c6)c5)cc4)cc3)cc2)cc1,,0.3678457,,,,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(Oc5cccc(Cc6cccc(*)c6)c5)cc4)cc3)cc2)cc1
1830100599,*c1ccc(Oc2ccc(N3C(=O)C(Cl)=C(Oc4ccc(C(C)(C)c5ccc(OC6=C(Cl)C(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,,0.36630147,,,,*c1ccc(Oc2ccc(N3C(=O)C(Cl)=C(Oc4ccc(C(C)(C)c5ccc(OC6=C(Cl)C(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1
1830469159,*CCN(*)C(=O)c1c(F)ccc(F)c1F,,0.34269166,,,,*CCN(*)C(=O)c1c(F)ccc(F)c1F
1830893860,*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,,0.346,0.906553684,23.16076788,*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*
1831743927,*C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(S(=O)(=O)c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc4)C5=O)cc3)cc2)cc1,,0.35854864,,,,*C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(S(=O)(=O)c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc4)C5=O)cc3)cc2)cc1
1832371636,*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2-c2ccccc2)cc1C(C)(C)c1ccccc1,,0.37013826,,,,*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2-c2ccccc2)cc1C(C)(C)c1ccccc1
1832963659,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2ccccc2)cc1,,0.36015628,,,,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2ccccc2)cc1
1832968600,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCC[n+]1ccc(N(C)C)cc1,,0.37909157,,,,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCC[n+]1ccc(N(C)C)cc1
1833216472,*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,165.0428244,,,,,*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1
1834039585,*CCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,,0.33870557,,,,*CCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O
1834169078,*C1C(*)C2CC1C(C(=O)OCC13CC4CC(CC(C4)C1)C3)C2C(=O)OCC12CC3CC(CC(C3)C1)C2,,0.37365813,,,,*C1C(*)C2CC1C(C(=O)OCC13CC4CC(CC(C4)C1)C3)C2C(=O)OCC12CC3CC(CC(C3)C1)C2
1834440826,*CCN(*)C(=O)c1ccc(F)c(F)c1,,0.34216811,,,,*CCN(*)C(=O)c1ccc(F)c(F)c1
1834775911,*Nc1ccc2c(c1)[C@@H]1c3ccccc3[C@H]2c2cc(N*)ccc21,,0.38083739,,,,*Nc1ccc2c(c1)[C@@H]1c3ccccc3[C@H]2c2cc(N*)ccc21
1835012454,*CC(*)(CCCCCCCC)C(=O)OC,,0.38929213,,,,*CC(*)(CCCCCCCC)C(=O)OC
1835122928,*CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,,0.34589389,,,,*CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1
1835485471,*c1ccc(C(c2ccc(N3C(=O)c4cc(-c5ccc([Si](C)(C)C)cc5)c(-c5cc6c(cc5-c5ccc([Si](C)(C)C)cc5)C(=O)N(*)C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.43114374,,,,*c1ccc(C(c2ccc(N3C(=O)c4cc(-c5ccc([Si](C)(C)C)cc5)c(-c5cc6c(cc5-c5ccc([Si](C)(C)C)cc5)C(=O)N(*)C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1
1835490672,*OC(CC)C(*)=O,,0.35896412,,,,*OC(CC)C(*)=O
1835545898,*CCc1ccc(*)c2cccnc12,70.93028064,,,,,*CCc1ccc(*)c2cccnc12
1835793920,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,,0.35981052,,,,*C(=O)Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
1836092833,*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)c(C)c2)cc1C,,0.36142782,,,,*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)c(C)c2)cc1C
1836401630,*c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,,0.39257783,,,,*c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1
1836411379,*c1cc(SCCCCCC)c(*)s1,,0.43728421,,,,*c1cc(SCCCCCC)c(*)s1
1836445960,*Nc1ccc(C2(c3ccc(N*)c(Cl)c3)c3ccccc3-c3ccccc32)cc1Cl,,0.37468924,,,,*Nc1ccc(C2(c3ccc(N*)c(Cl)c3)c3ccccc3-c3ccccc32)cc1Cl
1837157915,*OC(=O)c1cccc(OCCCCCCCCCCOc2cccc(C(=O)OC3COC4C(*)COC34)c2)c1,,0.34799982,,,,*OC(=O)c1cccc(OCCCCCCCCCCOc2cccc(C(=O)OC3COC4C(*)COC34)c2)c1
1837160865,*OC(=O)CCCCCCCC(*)=O,-68.69432556,,,,,*OC(=O)CCCCCCCC(*)=O
1837451686,*Cc1ccc(C(C)(C)c2ccc(CN3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)o2)o1,,0.35635169,,,,*Cc1ccc(C(C)(C)c2ccc(CN3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)o2)o1
1837536238,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CC,,0.3554716,,,,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CC
1837695049,*C(=O)N1C(=S)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccccc1,,0.3735679,,,,*C(=O)N1C(=S)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccccc1
1837695884,*Nc1ccc(Cc2ccc(CC(CCCCCCC)Cc3ccc(Cc4ccc(N*)cc4)cc3)cc2)cc1,,0.35965572,,,,*Nc1ccc(Cc2ccc(CC(CCCCCCC)Cc3ccc(Cc4ccc(N*)cc4)cc3)cc2)cc1
1837801743,*Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(*)=O)cc4)cc3)cc2)cc1C,81.15934241,,,,,*Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(*)=O)cc4)cc3)cc2)cc1C
1838148916,*NC(CCC(=O)OCCCCCCCCCCCC)C(*)=O,30.09586697,,,,,*NC(CCC(=O)OCCCCCCCCCCCC)C(*)=O
1838224579,*CCCC(O)CN(CCCC)c1ccc(C#Cc2ccc(S(*)(=O)=O)cc2)cc1,,0.38948294,,,,*CCCC(O)CN(CCCC)c1ccc(C#Cc2ccc(S(*)(=O)=O)cc2)cc1
1838851947,*NC1=N[C@@H](O)NC(N*)=C1N,,0.2862332,,,,*NC1=N[C@@H](O)NC(N*)=C1N
1839284190,*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(OC4COC5C(*)COC45)cc3)c2)cc1,,0.34004989,,,,*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(OC4COC5C(*)COC45)cc3)c2)cc1
1839465675,*Nc1ccc([C@]2(C)CC(C)(C)c3ccc(N*)cc32)cc1,,0.36097818,,,,*Nc1ccc([C@]2(C)CC(C)(C)c3ccc(N*)cc32)cc1
1839521966,*CCOC(=O)NCCCCCCNC(=O)OCCOc1ccc(C2(c3ccc(O*)cc3)c3ccccc3-c3ccccc32)cc1,,0.34888968,,,,*CCOC(=O)NCCCCCCNC(=O)OCCOc1ccc(C2(c3ccc(O*)cc3)c3ccccc3-c3ccccc32)cc1
1840288311,*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(OC)cc2)c1,,,0.308,0.925658948,17.48157569,*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(OC)cc2)c1
1840821848,*CC(*)c1ccc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,0.35405781,,,,*CC(*)c1ccc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
